Län,Kommun,År,Value,Emission type
Västra Götalands län,Vänersborg,2016,489.378670110735,Kväveoxider (NOx)
Västra Götalands län,Åmål,2016,160.485145088116,Kväveoxider (NOx)
Västra Götalands län,Öckerö,2016,811.577645032528,Kväveoxider (NOx)
Örebro län,Alla,2016,4656.45696742422,Kväveoxider (NOx)
Örebro län,Askersund,2016,519.845123344978,Kväveoxider (NOx)
Örebro län,Degerfors,2016,136.002891232218,Kväveoxider (NOx)
Örebro län,Hallsberg,2016,266.631738866563,Kväveoxider (NOx)
Örebro län,Hällefors,2016,103.195632932499,Kväveoxider (NOx)
Örebro län,Karlskoga,2016,379.700944233453,Kväveoxider (NOx)
Örebro län,Kumla,2016,358.930818289755,Kväveoxider (NOx)
Örebro län,Laxå,2016,184.267336900836,Kväveoxider (NOx)
Örebro län,Lekeberg,2016,154.376145083805,Kväveoxider (NOx)
Örebro län,Lindesberg,2016,831.068819316121,Kväveoxider (NOx)
Örebro län,Ljusnarsberg,2016,84.0984519356883,Kväveoxider (NOx)
Örebro län,Nora,2016,109.687086475166,Kväveoxider (NOx)
Örebro län,Örebro,2016,1528.65164006624,Kväveoxider (NOx)
Östergötlands län,Alla,2016,7259.56827842541,Kväveoxider (NOx)
Östergötlands län,Boxholm,2016,149.121724412187,Kväveoxider (NOx)
Östergötlands län,Finspång,2016,244.594934441995,Kväveoxider (NOx)
Östergötlands län,Kinda,2016,243.614435104896,Kväveoxider (NOx)
Östergötlands län,Linköping,2016,1808.5418111277,Kväveoxider (NOx)
Östergötlands län,Mjölby,2016,578.271008715735,Kväveoxider (NOx)
Östergötlands län,Motala,2016,485.960444086185,Kväveoxider (NOx)
Östergötlands län,Norrköping,2016,2562.14910132642,Kväveoxider (NOx)
Östergötlands län,Söderköping,2016,249.693236851916,Kväveoxider (NOx)
Östergötlands län,Vadstena,2016,151.019714190124,Kväveoxider (NOx)
Östergötlands län,Valdemarsvik,2016,215.009996232877,Kväveoxider (NOx)
Östergötlands län,Ydre,2016,119.170289891727,Kväveoxider (NOx)
Östergötlands län,Åtvidaberg,2016,152.347384025033,Kväveoxider (NOx)
Östergötlands län,Ödeshög,2016,300.074167184683,Kväveoxider (NOx)
Alla,Alla,2017,302309.267989208,Kväveoxider (NOx)
Blekinge län,Alla,2017,4674.4236578785,Kväveoxider (NOx)
Blekinge län,Karlshamn,2017,1031.50366270618,Kväveoxider (NOx)
Blekinge län,Karlskrona,2017,2857.2090020614,Kväveoxider (NOx)
Blekinge län,Olofström,2017,122.433088599526,Kväveoxider (NOx)
Blekinge län,Ronneby,2017,396.354045114916,Kväveoxider (NOx)
Blekinge län,Sölvesborg,2017,266.923799049521,Kväveoxider (NOx)
Dalarnas län,Alla,2017,4159.66440057274,Kväveoxider (NOx)
Dalarnas län,Avesta,2017,537.466146623341,Kväveoxider (NOx)
Dalarnas län,Borlänge,2017,767.960888845448,Kväveoxider (NOx)
Dalarnas län,Falun,2017,559.256308176037,Kväveoxider (NOx)
Dalarnas län,Gagnef,2017,129.051006424693,Kväveoxider (NOx)
Dalarnas län,Hedemora,2017,243.531342105956,Kväveoxider (NOx)
Dalarnas län,Leksand,2017,198.150465810021,Kväveoxider (NOx)
Dalarnas län,Ludvika,2017,252.99662527465,Kväveoxider (NOx)
Dalarnas län,Malung-Sälen,2017,199.849581283014,Kväveoxider (NOx)
Dalarnas län,Mora,2017,268.404534185075,Kväveoxider (NOx)
Dalarnas län,Orsa,2017,82.787842631246,Kväveoxider (NOx)
Dalarnas län,Rättvik,2017,263.565225068816,Kväveoxider (NOx)
Dalarnas län,Smedjebacken,2017,167.086334570417,Kväveoxider (NOx)
Dalarnas län,Säter,2017,178.152953887475,Kväveoxider (NOx)
Dalarnas län,Vansbro,2017,128.963190009822,Kväveoxider (NOx)
Dalarnas län,Älvdalen,2017,182.441965618057,Kväveoxider (NOx)
Gotlands län,Alla,2017,9863.90723096676,Kväveoxider (NOx)
Gotlands län,Gotland,2017,9863.90723096676,Kväveoxider (NOx)
Gävleborgs län,Alla,2017,6322.05514209197,Kväveoxider (NOx)
Gävleborgs län,Bollnäs,2017,335.293554748527,Kväveoxider (NOx)
Gävleborgs län,Gävle,2017,2248.62133878211,Kväveoxider (NOx)
Gävleborgs län,Hofors,2017,226.943853930878,Kväveoxider (NOx)
Gävleborgs län,Hudiksvall,2017,1190.395350035,Kväveoxider (NOx)
Gävleborgs län,Ljusdal,2017,345.218445220092,Kväveoxider (NOx)
Gävleborgs län,Nordanstig,2017,227.822532015877,Kväveoxider (NOx)
Gävleborgs län,Ockelbo,2017,75.4579977856233,Kväveoxider (NOx)
Gävleborgs län,Ovanåker,2017,169.411828856243,Kväveoxider (NOx)
Gävleborgs län,Sandviken,2017,564.253743711106,Kväveoxider (NOx)
Gävleborgs län,Söderhamn,2017,938.637087374717,Kväveoxider (NOx)
Hallands län,Alla,2017,6415.68253042588,Kväveoxider (NOx)
Hallands län,Falkenberg,2017,934.220830452619,Kväveoxider (NOx)
Hallands län,Halmstad,2017,1233.0117511899,Kväveoxider (NOx)
Hallands län,Hylte,2017,248.52553045762,Kväveoxider (NOx)
Hallands län,Kungsbacka,2017,1157.90314497093,Kväveoxider (NOx)
Hallands län,Laholm,2017,475.683364135021,Kväveoxider (NOx)
Hallands län,Varberg,2017,2366.33871032562,Kväveoxider (NOx)
Jämtlands län,Alla,2017,2302.08621364098,Kväveoxider (NOx)
Jämtlands län,Berg,2017,201.580852268529,Kväveoxider (NOx)
Jämtlands län,Bräcke,2017,167.874691937309,Kväveoxider (NOx)
Jämtlands län,Härjedalen,2017,329.79933238653,Kväveoxider (NOx)
Jämtlands län,Krokom,2017,267.081799628323,Kväveoxider (NOx)
Jämtlands län,Ragunda,2017,136.424591976291,Kväveoxider (NOx)
Jämtlands län,Strömsund,2017,270.091860528836,Kväveoxider (NOx)
Jämtlands län,Åre,2017,223.125415989714,Kväveoxider (NOx)
Jämtlands län,Östersund,2017,706.107726595359,Kväveoxider (NOx)
Jönköpings län,Alla,2017,4780.84246124233,Kväveoxider (NOx)
Jönköpings län,Aneby,2017,110.756204667769,Kväveoxider (NOx)
Jönköpings län,Eksjö,2017,310.857502554993,Kväveoxider (NOx)
Jönköpings län,Gislaved,2017,322.816792365692,Kväveoxider (NOx)
Jönköpings län,Gnosjö,2017,100.31547679285,Kväveoxider (NOx)
Jönköpings län,Habo,2017,145.985549016513,Kväveoxider (NOx)
Jönköpings län,Jönköping,2017,1569.77504231731,Kväveoxider (NOx)
Jönköpings län,Mullsjö,2017,74.9636191221957,Kväveoxider (NOx)
Jönköpings län,Nässjö,2017,379.547154862159,Kväveoxider (NOx)
Jönköpings län,Sävsjö,2017,192.565212626081,Kväveoxider (NOx)
Jönköpings län,Tranås,2017,188.253052726989,Kväveoxider (NOx)
Jönköpings län,Vaggeryd,2017,417.94597676762,Kväveoxider (NOx)
Jönköpings län,Vetlanda,2017,418.300126152997,Kväveoxider (NOx)
Jönköpings län,Värnamo,2017,548.760748035083,Kväveoxider (NOx)
Kalmar län,Alla,2017,8254.50748969134,Kväveoxider (NOx)
Kalmar län,Borgholm,2017,1313.94513721889,Kväveoxider (NOx)
Kalmar län,Emmaboda,2017,156.59667824891,Kväveoxider (NOx)
Kalmar län,Hultsfred,2017,243.502370004353,Kväveoxider (NOx)
Kalmar län,Högsby,2017,118.847823810504,Kväveoxider (NOx)
Kalmar län,Kalmar,2017,803.971415600599,Kväveoxider (NOx)
Kalmar län,Mönsterås,2017,1287.90124767004,Kväveoxider (NOx)
Kalmar län,Mörbylånga,2017,2461.20485409888,Kväveoxider (NOx)
Kalmar län,Nybro,2017,267.762832273016,Kväveoxider (NOx)
Kalmar län,Oskarshamn,2017,540.324628560462,Kväveoxider (NOx)
Kalmar län,Torsås,2017,134.070275213084,Kväveoxider (NOx)
Kalmar län,Vimmerby,2017,319.896937419168,Kväveoxider (NOx)
Kalmar län,Västervik,2017,606.482935222701,Kväveoxider (NOx)
Kronobergs län,Alla,2017,2822.52958727322,Kväveoxider (NOx)
Kronobergs län,Alvesta,2017,341.017431956972,Kväveoxider (NOx)
Kronobergs län,Lessebo,2017,104.395279683425,Kväveoxider (NOx)
Kronobergs län,Ljungby,2017,615.978269193016,Kväveoxider (NOx)
Kronobergs län,Markaryd,2017,243.622634225783,Kväveoxider (NOx)
Kronobergs län,Tingsryd,2017,235.271559459382,Kväveoxider (NOx)
Kronobergs län,Uppvidinge,2017,155.373191210671,Kväveoxider (NOx)
Kronobergs län,Växjö,2017,871.586486754207,Kväveoxider (NOx)
Kronobergs län,Älmhult,2017,255.284900377799,Kväveoxider (NOx)
Norrbottens län,Alla,2017,10798.8112302587,Kväveoxider (NOx)
Norrbottens län,Arjeplog,2017,62.3341723063766,Kväveoxider (NOx)
Norrbottens län,Arvidsjaur,2017,183.544054004255,Kväveoxider (NOx)
Norrbottens län,Boden,2017,342.889115530921,Kväveoxider (NOx)
Norrbottens län,Gällivare,2017,1976.47855383687,Kväveoxider (NOx)
Norrbottens län,Haparanda,2017,116.247820523304,Kväveoxider (NOx)
Norrbottens län,Jokkmokk,2017,159.948217317333,Kväveoxider (NOx)
Norrbottens län,Kalix,2017,750.66864418212,Kväveoxider (NOx)
Norrbottens län,Kiruna,2017,3335.74160416991,Kväveoxider (NOx)
Norrbottens län,Luleå,2017,1655.82854967895,Kväveoxider (NOx)
Norrbottens län,Pajala,2017,156.881876944902,Kväveoxider (NOx)
Norrbottens län,Piteå,2017,1740.6874351025,Kväveoxider (NOx)
Norrbottens län,Älvsbyn,2017,122.928943377928,Kväveoxider (NOx)
Norrbottens län,Överkalix,2017,108.728360354812,Kväveoxider (NOx)
Norrbottens län,Övertorneå,2017,85.9041953698927,Kväveoxider (NOx)
Skåne län,Alla,2017,22286.043655939,Kväveoxider (NOx)
Skåne län,Bjuv,2017,130.834538676059,Kväveoxider (NOx)
Skåne län,Bromölla,2017,687.707645824392,Kväveoxider (NOx)
Skåne län,Burlöv,2017,209.451610172928,Kväveoxider (NOx)
Skåne län,Båstad,2017,372.317635555153,Kväveoxider (NOx)
Skåne län,Eslöv,2017,533.977912304528,Kväveoxider (NOx)
Skåne län,Helsingborg,2017,2239.50962407385,Kväveoxider (NOx)
Skåne län,Hässleholm,2017,726.684054766055,Kväveoxider (NOx)
Skåne län,Höganäs,2017,746.36258461241,Kväveoxider (NOx)
Skåne län,Hörby,2017,298.29919044669,Kväveoxider (NOx)
Skåne län,Höör,2017,241.150405746939,Kväveoxider (NOx)
Skåne län,Klippan,2017,246.245338002488,Kväveoxider (NOx)
Skåne län,Kristianstad,2017,1186.40573239246,Kväveoxider (NOx)
Skåne län,Kävlinge,2017,451.537514669505,Kväveoxider (NOx)
Skåne län,Landskrona,2017,1120.91388479661,Kväveoxider (NOx)
Skåne län,Lomma,2017,302.085196366338,Kväveoxider (NOx)
Skåne län,Lund,2017,829.10675120876,Kväveoxider (NOx)
Skåne län,Malmö,2017,2292.03403347485,Kväveoxider (NOx)
Skåne län,Osby,2017,159.535582043022,Kväveoxider (NOx)
Skåne län,Perstorp,2017,137.944336743845,Kväveoxider (NOx)
Skåne län,Simrishamn,2017,391.196543792727,Kväveoxider (NOx)
Skåne län,Sjöbo,2017,389.538682804851,Kväveoxider (NOx)
Skåne län,Skurup,2017,464.280516711249,Kväveoxider (NOx)
Skåne län,Staffanstorp,2017,281.829775421037,Kväveoxider (NOx)
Skåne län,Svalöv,2017,253.119378464426,Kväveoxider (NOx)
Skåne län,Svedala,2017,359.418629523709,Kväveoxider (NOx)
Skåne län,Tomelilla,2017,322.056195258013,Kväveoxider (NOx)
Skåne län,Trelleborg,2017,2714.19265645314,Kväveoxider (NOx)
Skåne län,Vellinge,2017,1406.53160769854,Kväveoxider (NOx)
Skåne län,Ystad,2017,1481.53983320738,Kväveoxider (NOx)
Skåne län,Åstorp,2017,219.447193404918,Kväveoxider (NOx)
Skåne län,Ängelholm,2017,660.077196204045,Kväveoxider (NOx)
Skåne län,Örkelljunga,2017,243.541803228282,Kväveoxider (NOx)
Skåne län,Östra Göinge,2017,187.170538555053,Kväveoxider (NOx)
Stockholms län,Alla,2017,20407.7702177234,Kväveoxider (NOx)
Stockholms län,Botkyrka,2017,383.653832286566,Kväveoxider (NOx)
Stockholms län,Danderyd,2017,127.821986157176,Kväveoxider (NOx)
Stockholms län,Ekerö,2017,198.700093511903,Kväveoxider (NOx)
Stockholms län,Haninge,2017,962.810157791257,Kväveoxider (NOx)
Stockholms län,Huddinge,2017,417.558471256401,Kväveoxider (NOx)
Stockholms län,Järfälla,2017,300.213017558024,Kväveoxider (NOx)
Stockholms län,Lidingö,2017,378.751712300391,Kväveoxider (NOx)
Stockholms län,Nacka,2017,531.961933710972,Kväveoxider (NOx)
Stockholms län,Norrtälje,2017,4019.09467351512,Kväveoxider (NOx)
Stockholms län,Nykvarn,2017,170.290087970558,Kväveoxider (NOx)
Stockholms län,Nynäshamn,2017,1092.29010459646,Kväveoxider (NOx)
Stockholms län,Salem,2017,148.235179465309,Kväveoxider (NOx)
Stockholms län,Sigtuna,2017,1374.93651151847,Kväveoxider (NOx)
Stockholms län,Sollentuna,2017,489.209364755963,Kväveoxider (NOx)
Stockholms län,Solna,2017,466.964957892417,Kväveoxider (NOx)
Stockholms län,Stockholm,2017,4587.45469615058,Kväveoxider (NOx)
Stockholms län,Sundbyberg,2017,58.0301818405548,Kväveoxider (NOx)
Stockholms län,Södertälje,2017,1286.53756410012,Kväveoxider (NOx)
Stockholms län,Tyresö,2017,82.3198453251477,Kväveoxider (NOx)
Stockholms län,Täby,2017,300.687108506792,Kväveoxider (NOx)
Stockholms län,Upplands-Bro,2017,354.463628540533,Kväveoxider (NOx)
Stockholms län,Upplands Väsby,2017,251.804910681577,Kväveoxider (NOx)
Stockholms län,Vallentuna,2017,309.86228458783,Kväveoxider (NOx)
Stockholms län,Vaxholm,2017,262.557694404708,Kväveoxider (NOx)
Stockholms län,Värmdö,2017,1075.71686848359,Kväveoxider (NOx)
Stockholms län,Österåker,2017,775.843493553334,Kväveoxider (NOx)
Södermanlands län,Alla,2017,4709.25127085676,Kväveoxider (NOx)
Södermanlands län,Eskilstuna,2017,1001.45866663261,Kväveoxider (NOx)
Södermanlands län,Flen,2017,263.84766778514,Kväveoxider (NOx)
Södermanlands län,Gnesta,2017,125.453811420093,Kväveoxider (NOx)
Södermanlands län,Katrineholm,2017,430.87394564824,Kväveoxider (NOx)
Södermanlands län,Nyköping,2017,1205.76820810547,Kväveoxider (NOx)
Södermanlands län,Oxelösund,2017,800.697517892856,Kväveoxider (NOx)
Södermanlands län,Strängnäs,2017,515.6908520258,Kväveoxider (NOx)
Södermanlands län,Trosa,2017,230.237161491646,Kväveoxider (NOx)
Södermanlands län,Vingåker,2017,135.223692753173,Kväveoxider (NOx)
Uppsala län,Alla,2017,6140.11474242247,Kväveoxider (NOx)
Uppsala län,Enköping,2017,900.207348028144,Kväveoxider (NOx)
Uppsala län,Heby,2017,291.048078813968,Kväveoxider (NOx)
Uppsala län,Håbo,2017,223.619656863036,Kväveoxider (NOx)
Uppsala län,Knivsta,2017,285.766063418468,Kväveoxider (NOx)
Uppsala län,Tierp,2017,614.829354967287,Kväveoxider (NOx)
Uppsala län,Uppsala,2017,1809.12194644156,Kväveoxider (NOx)
Uppsala län,Älvkarleby,2017,850.959597185122,Kväveoxider (NOx)
Uppsala län,Östhammar,2017,1164.56279120141,Kväveoxider (NOx)
Värmlands län,Alla,2017,5314.3083063087,Kväveoxider (NOx)
Värmlands län,Arvika,2017,323.300836779611,Kväveoxider (NOx)
Värmlands län,Eda,2017,169.470958043099,Kväveoxider (NOx)
Värmlands län,Filipstad,2017,159.410665515434,Kväveoxider (NOx)
Värmlands län,Forshaga,2017,84.6376386558751,Kväveoxider (NOx)
Värmlands län,Grums,2017,881.329098288297,Kväveoxider (NOx)
Värmlands län,Hagfors,2017,299.732853152903,Kväveoxider (NOx)
Värmlands län,Hammarö,2017,584.590720089723,Kväveoxider (NOx)
Värmlands län,Karlstad,2017,968.59921801151,Kväveoxider (NOx)
Värmlands län,Kil,2017,149.802816332709,Kväveoxider (NOx)
Värmlands län,Kristinehamn,2017,575.208926097763,Kväveoxider (NOx)
Värmlands län,Munkfors,2017,47.0498692681448,Kväveoxider (NOx)
Värmlands län,Storfors,2017,56.26697206299,Kväveoxider (NOx)
Värmlands län,Sunne,2017,268.298229677718,Kväveoxider (NOx)
Värmlands län,Säffle,2017,341.354098868853,Kväveoxider (NOx)
Värmlands län,Torsby,2017,207.972581416707,Kväveoxider (NOx)
Värmlands län,Årjäng,2017,197.283204720214,Kväveoxider (NOx)
Västerbottens län,Alla,2017,5515.57008808705,Kväveoxider (NOx)
Västerbottens län,Bjurholm,2017,63.496223938074,Kväveoxider (NOx)
Västerbottens län,Dorotea,2017,56.8333327415348,Kväveoxider (NOx)
Västerbottens län,Lycksele,2017,240.258355788965,Kväveoxider (NOx)
Västerbottens län,Malå,2017,70.3764305492095,Kväveoxider (NOx)
Västerbottens län,Nordmaling,2017,211.247859237319,Kväveoxider (NOx)
Västerbottens län,Norsjö,2017,81.4031485073375,Kväveoxider (NOx)
Västerbottens län,Robertsfors,2017,268.504409054727,Kväveoxider (NOx)
Västerbottens län,Skellefteå,2017,1639.51408649407,Kväveoxider (NOx)
Västerbottens län,Sorsele,2017,84.9762053825446,Kväveoxider (NOx)
Västerbottens län,Storuman,2017,161.003401355786,Kväveoxider (NOx)
Västerbottens län,Umeå,2017,2126.49137092397,Kväveoxider (NOx)
Västerbottens län,Vilhelmina,2017,144.340511040809,Kväveoxider (NOx)
Västerbottens län,Vindeln,2017,149.132484453763,Kväveoxider (NOx)
Västerbottens län,Vännäs,2017,118.546658469496,Kväveoxider (NOx)
Västerbottens län,Åsele,2017,99.4455277940811,Kväveoxider (NOx)
Västernorrlands län,Alla,2017,6211.78074144564,Kväveoxider (NOx)
Västernorrlands län,Härnösand,2017,329.508317762588,Kväveoxider (NOx)
Västernorrlands län,Kramfors,2017,805.81506856237,Kväveoxider (NOx)
Västernorrlands län,Sollefteå,2017,276.925187265467,Kväveoxider (NOx)
Västernorrlands län,Sundsvall,2017,1235.47933546182,Kväveoxider (NOx)
Västernorrlands län,Timrå,2017,1035.5351710018,Kväveoxider (NOx)
Västernorrlands län,Ånge,2017,202.697200375352,Kväveoxider (NOx)
Västernorrlands län,Örnsköldsvik,2017,2325.82013260132,Kväveoxider (NOx)
Västmanlands län,Alla,2017,3574.58595556878,Kväveoxider (NOx)
Västmanlands län,Arboga,2017,221.359155301098,Kväveoxider (NOx)
Västmanlands län,Fagersta,2017,162.416096983842,Kväveoxider (NOx)
Västmanlands län,Hallstahammar,2017,145.947618429782,Kväveoxider (NOx)
Västmanlands län,Kungsör,2017,174.775918452808,Kväveoxider (NOx)
Västmanlands län,Köping,2017,791.991989083916,Kväveoxider (NOx)
Västmanlands län,Norberg,2017,95.763794289563,Kväveoxider (NOx)
Västmanlands län,Sala,2017,383.934415538473,Kväveoxider (NOx)
Västmanlands län,Skinnskatteberg,2017,97.3198289389423,Kväveoxider (NOx)
Västmanlands län,Surahammar,2017,92.9676042458807,Kväveoxider (NOx)
Västmanlands län,Västerås,2017,1408.109566121,Kväveoxider (NOx)
Västra Götalands län,Alla,2017,25340.9383974827,Kväveoxider (NOx)
Västra Götalands län,Ale,2017,291.599174879746,Kväveoxider (NOx)
Västra Götalands län,Alingsås,2017,323.205815770633,Kväveoxider (NOx)
Västra Götalands län,Bengtsfors,2017,260.327260360264,Kväveoxider (NOx)
Västra Götalands län,Bollebygd,2017,155.892019144905,Kväveoxider (NOx)
Västra Götalands län,Borås,2017,881.453969236575,Kväveoxider (NOx)
Västra Götalands län,Dals-Ed,2017,71.2072163889411,Kväveoxider (NOx)
Västra Götalands län,Essunga,2017,114.428658329056,Kväveoxider (NOx)
Västra Götalands län,Falköping,2017,576.971938681899,Kväveoxider (NOx)
Västra Götalands län,Färgelanda,2017,121.791862122022,Kväveoxider (NOx)
Västra Götalands län,Grästorp,2017,147.277580390897,Kväveoxider (NOx)
Västra Götalands län,Gullspång,2017,138.786655084278,Kväveoxider (NOx)
Västra Götalands län,Göteborg,2017,6434.02588004703,Kväveoxider (NOx)
Västra Götalands län,Götene,2017,318.659884008614,Kväveoxider (NOx)
Västra Götalands län,Herrljunga,2017,159.825570955127,Kväveoxider (NOx)
Västra Götalands län,Hjo,2017,151.590928712029,Kväveoxider (NOx)
Västra Götalands län,Härryda,2017,576.195746234655,Kväveoxider (NOx)
Västra Götalands län,Karlsborg,2017,109.337960562188,Kväveoxider (NOx)
Västra Götalands län,Kungälv,2017,602.64199769623,Kväveoxider (NOx)
Västra Götalands län,Lerum,2017,258.47230624271,Kväveoxider (NOx)
Västra Götalands län,Lidköping,2017,515.752146640245,Kväveoxider (NOx)
Västra Götalands län,Lilla Edet,2017,194.966838357939,Kväveoxider (NOx)
Västra Götalands län,Lysekil,2017,1101.19673407838,Kväveoxider (NOx)
Västra Götalands län,Mariestad,2017,437.145888450527,Kväveoxider (NOx)
Västra Götalands län,Mark,2017,371.732312058477,Kväveoxider (NOx)
Västra Götalands län,Mellerud,2017,200.7681735507,Kväveoxider (NOx)
Västra Götalands län,Munkedal,2017,257.051954593141,Kväveoxider (NOx)
Västra Götalands län,Mölndal,2017,603.057970096922,Kväveoxider (NOx)
Västra Götalands län,Orust,2017,405.482155093483,Kväveoxider (NOx)
Västra Götalands län,Partille,2017,140.897150549921,Kväveoxider (NOx)
Västra Götalands län,Skara,2017,308.085666525069,Kväveoxider (NOx)
Västra Götalands län,Skövde,2017,928.492829372971,Kväveoxider (NOx)
Västra Götalands län,Sotenäs,2017,385.198061777439,Kväveoxider (NOx)
Västra Götalands län,Stenungsund,2017,1111.16658047563,Kväveoxider (NOx)
Västra Götalands län,Strömstad,2017,573.671422505758,Kväveoxider (NOx)
Västra Götalands län,Svenljunga,2017,157.173687318669,Kväveoxider (NOx)
Västra Götalands län,Tanum,2017,946.954917958004,Kväveoxider (NOx)
Västra Götalands län,Tibro,2017,106.443766589318,Kväveoxider (NOx)
Västra Götalands län,Tidaholm,2017,188.679264157223,Kväveoxider (NOx)
Västra Götalands län,Tjörn,2017,607.368016197568,Kväveoxider (NOx)
Västra Götalands län,Tranemo,2017,199.399634861596,Kväveoxider (NOx)
Västra Götalands län,Trollhättan,2017,428.323307881798,Kväveoxider (NOx)
Västra Götalands län,Töreboda,2017,184.745968939687,Kväveoxider (NOx)
Västra Götalands län,Uddevalla,2017,818.663197607689,Kväveoxider (NOx)
Västra Götalands län,Ulricehamn,2017,397.445724511851,Kväveoxider (NOx)
Västra Götalands län,Vara,2017,432.630946344293,Kväveoxider (NOx)
Västra Götalands län,Vårgårda,2017,222.755738736763,Kväveoxider (NOx)
Västra Götalands län,Vänersborg,2017,466.251001216948,Kväveoxider (NOx)
Västra Götalands län,Åmål,2017,153.636815941468,Kväveoxider (NOx)
Västra Götalands län,Öckerö,2017,802.109404701102,Kväveoxider (NOx)
Örebro län,Alla,2017,4521.2443785185,Kväveoxider (NOx)
Örebro län,Askersund,2017,520.405660161912,Kväveoxider (NOx)
Örebro län,Degerfors,2017,132.651111761583,Kväveoxider (NOx)
Örebro län,Hallsberg,2017,260.098440392397,Kväveoxider (NOx)
Örebro län,Hällefors,2017,99.8209421418505,Kväveoxider (NOx)
Örebro län,Karlskoga,2017,365.058426038459,Kväveoxider (NOx)
Örebro län,Kumla,2017,389.586516548821,Kväveoxider (NOx)
Örebro län,Laxå,2017,173.922155414234,Kväveoxider (NOx)
Örebro län,Lekeberg,2017,151.058578358526,Kväveoxider (NOx)
Örebro län,Lindesberg,2017,840.287184545319,Kväveoxider (NOx)
Örebro län,Ljusnarsberg,2017,79.0700518028266,Kväveoxider (NOx)
Örebro län,Nora,2017,109.479813290147,Kväveoxider (NOx)
Örebro län,Örebro,2017,1399.80529285298,Kväveoxider (NOx)
Östergötlands län,Alla,2017,6782.4237703283,Kväveoxider (NOx)
Östergötlands län,Boxholm,2017,138.165167847456,Kväveoxider (NOx)
Östergötlands län,Finspång,2017,240.990165743563,Kväveoxider (NOx)
Östergötlands län,Kinda,2017,230.320497938994,Kväveoxider (NOx)
Östergötlands län,Linköping,2017,1676.28070330608,Kväveoxider (NOx)
Östergötlands län,Mjölby,2017,542.431111546592,Kväveoxider (NOx)
Östergötlands län,Motala,2017,444.830323431373,Kväveoxider (NOx)
Östergötlands län,Norrköping,2017,2408.91846231636,Kväveoxider (NOx)
Östergötlands län,Söderköping,2017,237.395294868751,Kväveoxider (NOx)
Östergötlands län,Vadstena,2017,135.275777398327,Kväveoxider (NOx)
Östergötlands län,Valdemarsvik,2017,204.990994830293,Kväveoxider (NOx)
Östergötlands län,Ydre,2017,108.658804383184,Kväveoxider (NOx)
Östergötlands län,Åtvidaberg,2017,142.856871328676,Kväveoxider (NOx)
Östergötlands län,Ödeshög,2017,271.309357707254,Kväveoxider (NOx)
Alla,Alla,2018,289612.766412002,Kväveoxider (NOx)
Blekinge län,Alla,2018,4642.93519450912,Kväveoxider (NOx)
Blekinge län,Karlshamn,2018,1113.67573339693,Kväveoxider (NOx)
Blekinge län,Karlskrona,2018,2775.85888389765,Kväveoxider (NOx)
Blekinge län,Olofström,2018,115.143224566533,Kväveoxider (NOx)
Blekinge län,Ronneby,2018,366.443474078931,Kväveoxider (NOx)
Blekinge län,Sölvesborg,2018,271.814046084138,Kväveoxider (NOx)
Dalarnas län,Alla,2018,3916.83676590314,Kväveoxider (NOx)
Dalarnas län,Avesta,2018,552.539629494984,Kväveoxider (NOx)
Dalarnas län,Borlänge,2018,750.261006243079,Kväveoxider (NOx)
Dalarnas län,Falun,2018,540.148469694372,Kväveoxider (NOx)
Dalarnas län,Gagnef,2018,113.029950596637,Kväveoxider (NOx)
Dalarnas län,Hedemora,2018,227.084236212018,Kväveoxider (NOx)
Dalarnas län,Leksand,2018,191.022409037746,Kväveoxider (NOx)
Dalarnas län,Ludvika,2018,231.224314651643,Kväveoxider (NOx)
Dalarnas län,Malung-Sälen,2018,176.472378361015,Kväveoxider (NOx)
Dalarnas län,Mora,2018,236.463062854663,Kväveoxider (NOx)
Dalarnas län,Orsa,2018,79.059495778194,Kväveoxider (NOx)
Dalarnas län,Rättvik,2018,222.968533988685,Kväveoxider (NOx)
Dalarnas län,Smedjebacken,2018,160.96801110201,Kväveoxider (NOx)
Dalarnas län,Säter,2018,167.547950405942,Kväveoxider (NOx)
Dalarnas län,Vansbro,2018,115.226239316129,Kväveoxider (NOx)
Dalarnas län,Älvdalen,2018,152.820783735515,Kväveoxider (NOx)
Gotlands län,Alla,2018,10067.9792532497,Kväveoxider (NOx)
Gotlands län,Gotland,2018,10067.9792532497,Kväveoxider (NOx)
Gävleborgs län,Alla,2018,6139.88790053234,Kväveoxider (NOx)
Gävleborgs län,Bollnäs,2018,306.855983671063,Kväveoxider (NOx)
Gävleborgs län,Gävle,2018,2208.44491693432,Kväveoxider (NOx)
Gävleborgs län,Hofors,2018,232.421389138029,Kväveoxider (NOx)
Gävleborgs län,Hudiksvall,2018,1166.99554026559,Kväveoxider (NOx)
Gävleborgs län,Ljusdal,2018,301.813981146954,Kväveoxider (NOx)
Gävleborgs län,Nordanstig,2018,217.782245606914,Kväveoxider (NOx)
Gävleborgs län,Ockelbo,2018,63.2260146903853,Kväveoxider (NOx)
Gävleborgs län,Ovanåker,2018,162.849831685468,Kväveoxider (NOx)
Gävleborgs län,Sandviken,2018,577.323571098156,Kväveoxider (NOx)
Gävleborgs län,Söderhamn,2018,902.17395486927,Kväveoxider (NOx)
Hallands län,Alla,2018,6442.50943747731,Kväveoxider (NOx)
Hallands län,Falkenberg,2018,922.701209024229,Kväveoxider (NOx)
